Combination,Modularized Accuracy,Trained Model Accuracy,Accuracy Delta,Update Time,Scratch Time
(emnist:1-)(fmnist:3-)(kmnist:0-4-7-8-)(mnist:2-),0.9163565766057272,0.9757320822,-0.05937550559427274,0.8300198146275112,16.95368505
(emnist:0-1-3-4-5-6-9-10-11-12-15-16-17-18-19-20-21-23-24-25-26-27-28-29-30-31-32-33-34-35-36-38-39-40-42-43-44-45-46-47-48-49-50-53-54-55-56-57-58-59-60-61-)(fmnist:1-5-8-)(kmnist:1-4-5-6-)(mnist:0-1-2-3-4-5-6-8-9-),0.7841755550071746,0.836673887,-0.05249833199282539,4.294785313746509,270.3753741
(emnist:3-8-10-12-18-21-23-24-25-29-30-38-43-48-49-52-60-)(fmnist:2-5-6-7-9-)(kmnist:1-2-3-4-5-6-7-8-9-)(mnist:1-3-6-9-),0.8899125730191713,0.9313129729,-0.041400399880828775,2.473025642122541,172.661828
(emnist:0-13-19-26-35-39-44-46-48-56-58-)(fmnist:3-6-)(kmnist:0-1-4-5-6-8-9-),0.8908736757090598,0.9393320348,-0.048458359090940206,1.7608333349227905,37.26296568
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-15-16-18-20-21-22-23-24-26-27-28-29-30-31-33-34-35-36-37-38-40-41-42-43-44-45-46-47-48-49-50-51-54-55-56-57-58-59-61-)(kmnist:1-2-4-5-8-9-)(mnist:4-7-),0.7714349079618541,0.8351740963,-0.06373918833814585,3.646303411257469,224.465368
(emnist:2-5-13-14-17-20-22-24-27-28-30-31-33-37-38-42-43-47-53-54-56-58-)(fmnist:2-3-6-7-)(kmnist:2-3-4-8-9-)(mnist:3-7-8-),0.8458645062621419,0.9136940437,-0.06782953743785802,2.3430787254782284,72.17047071
(emnist:4-5-7-19-20-38-42-46-49-51-52-60-)(fmnist:0-1-2-3-5-6-7-8-9-),0.8813419844912169,0.9364772907,-0.05513530620878304,1.7641894363221668,35.65354609
(emnist:2-3-4-5-7-9-15-16-20-22-24-25-27-28-31-32-33-37-39-40-42-43-46-49-54-55-56-57-59-60-61-)(mnist:5-6-9-),0.8606803150510021,0.9249243218,-0.06424400674899788,2.6522974126479206,161.1335309
(fmnist:0-9-)(kmnist:0-3-4-5-)(mnist:1-2-5-7-),0.9334787350054525,0.974422524,-0.040943788994547425,0.9987221240997315,20.6450851
(emnist:11-12-16-18-21-29-36-37-44-47-50-51-54-55-)(fmnist:3-6-)(kmnist:0-1-2-3-4-6-9-),0.8379617147479105,0.8775180064,-0.039556291652089515,1.9960544213004734,59.13925028
